time	L1	L2	L3	L4
2018-02-05 18:30:00	85	65	55	77
2018-02-05 18:30:00	85	65	55	77
2018-02-05 18:30:00	85	65	55	77
2018-02-05 19:00:00	85	65	55	77
2018-02-05 19:00:00	85	65	55	77
2018-02-05 19:00:00	85	65	55	77
2018-02-05 19:00:00	85	65	55	77
2018-02-05 19:30:00	85	65	55	77
2018-02-05 19:30:00	85	65	55	77
2018-02-05 19:30:00	85	65	55	77
2018-02-05 19:30:00	85	65	55	77
2018-02-05 20:00:00	85	65	55	77
2018-02-05 20:00:00	85	65	55	77
2018-02-05 20:00:00	85	65	55	77
2018-02-05 20:00:00	85	65	55	77
2018-02-05 20:30:00	85	65	55	77
2018-02-05 20:30:00	85	65	55	77
2018-02-05 20:30:00	85	65	55	77
2018-02-05 20:30:00	85	65	55	77
2018-02-05 21:00:00	85	65	55	77
2018-02-05 21:00:00	85	65	55	77
2018-02-05 21:00:00	85	65	55	77
2018-02-05 21:00:00	85	65	55	77
2018-02-05 21:30:00	85	65	55	78
2018-02-05 21:30:00	85	65	55	78
2018-02-05 21:30:00	85	65	55	78
2018-02-05 21:30:00	85	65	55	78
2018-02-05 22:00:00	85	66	55	78
2018-02-05 22:00:00	85	66	55	78
2018-02-05 22:00:00	85	66	55	78
2018-02-05 22:00:00	85	66	55	78
2018-02-05 22:30:00	84	66	55	78
2018-02-05 22:30:00	84	66	55	78
2018-02-05 22:30:00	84	66	55	78
2018-02-05 22:30:00	84	66	55	78
2018-02-05 23:00:00	84	66	55	78
2018-02-05 23:00:00	84	66	55	78
2018-02-05 23:00:00	84	66	55	78
2018-02-05 23:00:00	84	66	55	78
2018-02-05 23:30:00	84	66	55	77
2018-02-05 23:30:00	84	66	55	77
2018-02-05 23:30:00	84	66	55	77
2018-02-05 23:30:00	84	66	55	77
2018-02-06 00:00:00	84	66	55	77
2018-02-06 00:00:00	84	66	55	77
2018-02-06 00:00:00	84	66	55	77
2018-02-06 00:00:00	84	66	55	77
2018-02-06 00:30:00	84	66	55	77
2018-02-06 00:30:00	84	66	55	77
2018-02-06 00:30:00	84	66	55	77
2018-02-06 00:30:00	84	66	55	77
2018-02-06 01:00:00	84	66	55	77
2018-02-06 01:00:00	84	66	55	77
2018-02-06 01:00:00	84	66	55	77
2018-02-06 01:00:00	84	66	55	77
2018-02-06 01:30:00	84	66	55	77
2018-02-06 01:30:00	84	66	55	77
2018-02-06 01:30:00	84	66	55	77
2018-02-06 01:30:00	84	66	55	77
2018-02-06 02:00:00	84	66	55	77
2018-02-06 02:00:00	84	66	55	77
2018-02-06 02:00:00	84	66	55	77
2018-02-06 02:00:00	84	66	55	77
2018-02-06 02:30:00	84	66	55	77
2018-02-06 02:30:00	84	66	55	77
2018-02-06 02:30:00	84	66	55	77
2018-02-06 02:30:00	84	66	55	77
2018-02-06 03:00:00	84	66	55	77
2018-02-06 03:00:00	84	66	55	77
2018-02-06 03:00:00	84	66	55	77
2018-02-06 03:00:00	84	66	55	77
2018-02-06 03:30:00	84	66	55	77
2018-02-06 03:30:00	84	66	55	77
2018-02-06 03:30:00	84	66	55	77
2018-02-06 03:30:00	84	66	55	77
2018-02-06 04:00:00	84	66	55	77
2018-02-06 04:00:00	84	66	55	77
2018-02-06 04:00:00	84	66	55	77
2018-02-06 04:00:00	84	66	55	77
2018-02-06 04:30:00	84	66	55	77
2018-02-06 04:30:00	84	66	55	77
2018-02-06 04:30:00	84	66	55	77
2018-02-06 04:30:00	84	66	55	77
2018-02-06 05:00:00	84	66	55	77
2018-02-06 05:00:00	84	66	55	77
2018-02-06 05:00:00	84	66	55	77
2018-02-06 05:00:00	84	66	55	77
2018-02-06 05:30:00	84	66	55	77
2018-02-06 05:30:00	84	66	55	77
2018-02-06 05:30:00	84	66	55	77
2018-02-06 05:30:00	84	66	55	77
2018-02-06 06:00:00	84	66	55	77
2018-02-06 06:00:00	84	66	55	77
2018-02-06 06:00:00	84	66	55	77
2018-02-06 06:00:00	84	66	55	77
2018-02-06 06:30:00	84	66	55	77
2018-02-06 06:30:00	84	66	55	77
2018-02-06 06:30:00	84	66	55	77
2018-02-06 06:30:00	84	66	55	77
2018-02-06 07:00:00	84	66	55	77
2018-02-06 07:00:00	84	66	55	77
2018-02-06 07:00:00	84	66	55	77
2018-02-06 07:00:00	84	66	55	77
2018-02-06 07:30:00	84	66	55	77
2018-02-06 07:30:00	84	66	55	77
2018-02-06 07:30:00	84	66	55	77
2018-02-06 07:30:00	84	66	55	77
2018-02-06 09:30:00	84	66	55	77
2018-02-06 09:30:00	84	66	55	77
2018-02-06 09:30:00	84	66	55	77
2018-02-06 09:30:00	84	66	55	77
2018-02-06 10:00:00	84	66	54	77
2018-02-06 10:00:00	84	66	54	77
2018-02-06 10:00:00	84	66	54	77
2018-02-06 10:00:00	84	66	54	77
2018-02-06 10:30:00	84	66	53	77
2018-02-06 10:30:00	84	66	53	77
2018-02-06 10:30:00	84	66	53	77
2018-02-06 10:30:00	84	66	53	77
2018-02-06 11:00:00	84	67	53	76
2018-02-06 11:00:00	84	67	53	76
2018-02-06 11:00:00	84	67	53	76
2018-02-06 11:00:00	84	67	53	76
2018-02-06 11:30:00	84	67	53	74
2018-02-06 11:30:00	84	67	53	74
2018-02-06 11:30:00	84	67	53	74
2018-02-06 11:30:00	84	67	53	74
2018-02-06 12:00:00	84	67	53	74
2018-02-06 12:00:00	84	67	53	74
2018-02-06 12:00:00	84	67	53	74
2018-02-06 12:00:00	84	67	53	74
2018-02-06 12:30:00	84	67	53	72
2018-02-06 12:30:00	84	67	53	72
2018-02-06 12:30:00	84	67	53	72
2018-02-06 12:30:00	84	67	53	72
2018-02-06 13:00:00	84	67	53	72
2018-02-06 13:00:00	84	67	53	72
2018-02-06 13:00:00	84	67	53	72
2018-02-06 13:00:00	84	67	53	72
2018-02-06 13:30:00	84	67	53	72
2018-02-06 13:30:00	84	67	53	72
2018-02-06 13:30:00	84	67	53	72
2018-02-06 13:30:00	84	67	53	72
2018-02-06 14:00:00	84	67	53	72
2018-02-06 14:00:00	84	67	53	72
2018-02-06 14:00:00	84	67	53	72
2018-02-06 14:00:00	84	67	53	72
2018-02-06 14:30:00	84	67	54	72
2018-02-06 14:30:00	84	67	54	72
2018-02-06 14:30:00	84	67	54	72
2018-02-06 14:30:00	84	67	54	72
2018-02-06 15:00:00	84	67	54	71
2018-02-06 15:00:00	84	67	54	71
2018-02-06 15:00:00	84	67	54	71
2018-02-06 15:00:00	84	67	54	71
2018-02-06 15:30:00	84	66	54	70
2018-02-06 15:30:00	84	66	54	70
2018-02-06 15:30:00	84	66	54	70
2018-02-06 15:30:00	84	66	54	70
2018-02-06 16:00:00	83	66	54	70
2018-02-06 16:00:00	83	66	54	70
2018-02-06 16:00:00	83	66	54	70
2018-02-06 16:00:00	83	66	54	70
2018-02-06 16:30:00	83	66	54	70
2018-02-06 16:30:00	83	66	54	70
2018-02-06 16:30:00	83	66	54	70
2018-02-06 16:30:00	83	66	54	70
2018-02-06 17:00:00	83	66	54	70
2018-02-06 17:00:00	83	66	54	70
2018-02-06 17:00:00	83	66	54	70
2018-02-06 17:00:00	83	66	54	70
2018-02-06 17:30:00	83	66	54	70
2018-02-06 17:30:00	83	66	54	70
2018-02-06 17:30:00	83	66	54	70
2018-02-06 17:30:00	83	66	54	70
2018-02-06 18:00:00	83	66	54	70
2018-02-06 18:00:00	83	66	54	70
2018-02-06 18:00:00	83	66	54	70
2018-02-06 18:00:00	83	66	54	70
2018-02-06 18:30:00	83	66	54	70
2018-02-06 18:30:00	83	66	54	70
2018-02-06 18:30:00	83	66	54	70
2018-02-06 18:30:00	83	66	54	70
2018-02-06 19:00:00	83	66	54	70
2018-02-06 19:00:00	83	66	54	70
2018-02-06 19:00:00	83	66	54	70
2018-02-06 19:00:00	83	66	54	70
2018-02-06 19:30:00	83	66	54	70
2018-02-06 19:30:00	83	66	54	70
2018-02-06 19:30:00	83	66	54	70
2018-02-06 19:30:00	83	66	54	70
2018-02-06 20:00:00	83	66	54	70
2018-02-06 20:00:00	83	66	54	70
2018-02-06 20:00:00	83	66	54	70
2018-02-06 20:00:00	83	66	54	70
2018-02-06 20:30:00	83	66	54	70
2018-02-06 20:30:00	83	66	54	70
2018-02-06 20:30:00	83	66	54	70
2018-02-06 20:30:00	83	66	54	70
2018-02-06 21:00:00	83	66	54	70
2018-02-06 21:00:00	83	66	54	70
2018-02-06 21:00:00	83	66	54	70
2018-02-06 21:00:00	83	66	54	70
2018-02-06 21:30:00	83	66	54	70
2018-02-06 21:30:00	83	66	54	70
2018-02-06 21:30:00	83	66	54	70
2018-02-06 21:30:00	83	66	54	70
2018-02-06 22:00:00	83	66	54	69
2018-02-06 22:00:00	83	66	54	69
2018-02-06 22:00:00	83	66	54	69
2018-02-06 22:00:00	83	66	54	69
2018-02-06 22:30:00	82	66	54	69
2018-02-06 22:30:00	82	66	54	69
2018-02-06 22:30:00	82	66	54	69
2018-02-06 22:30:00	82	66	54	69
2018-02-06 23:00:00	82	66	54	69
2018-02-06 23:00:00	82	66	54	69
2018-02-06 23:00:00	82	66	54	69
2018-02-06 23:00:00	82	66	54	69
2018-02-06 23:30:00	82	66	54	69
2018-02-06 23:30:00	82	66	54	69
2018-02-06 23:30:00	82	66	54	69
2018-02-06 23:30:00	82	66	54	69
2018-02-07 00:00:00	82	66	54	69
2018-02-07 00:00:00	82	66	54	69
2018-02-07 00:00:00	82	66	54	69
2018-02-07 00:00:00	82	66	54	69
2018-02-07 00:30:00	82	66	54	69
2018-02-07 00:30:00	82	66	54	69
2018-02-07 00:30:00	82	66	54	69
2018-02-07 00:30:00	82	66	54	69
2018-02-07 01:00:00	82	66	54	69
2018-02-07 01:00:00	82	66	54	69
2018-02-07 01:00:00	82	66	54	69
2018-02-07 01:00:00	82	66	54	69
2018-02-07 01:30:00	82	66	54	69
2018-02-07 01:30:00	82	66	54	69
2018-02-07 01:30:00	82	66	54	69
2018-02-07 01:30:00	82	66	54	69
2018-02-07 02:00:00	82	66	54	69
2018-02-07 02:00:00	82	66	54	69
2018-02-07 02:00:00	82	66	54	69
2018-02-07 02:00:00	82	66	54	69
2018-02-07 02:30:00	82	66	54	69
2018-02-07 02:30:00	82	66	54	69
2018-02-07 02:30:00	82	66	54	69
2018-02-07 02:30:00	82	66	54	69
2018-02-07 03:00:00	82	66	54	69
2018-02-07 03:00:00	82	66	54	69
2018-02-07 03:00:00	82	66	54	69
2018-02-07 03:00:00	82	66	54	69
2018-02-07 03:30:00	82	66	54	69
2018-02-07 03:30:00	82	66	54	69
2018-02-07 03:30:00	82	66	54	69
2018-02-07 03:30:00	82	66	54	69
2018-02-07 04:00:00	82	66	54	69
2018-02-07 04:00:00	82	66	54	69
2018-02-07 04:00:00	82	66	54	69
2018-02-07 04:00:00	82	66	54	69
2018-02-07 04:30:00	82	66	54	69
2018-02-07 04:30:00	82	66	54	69
2018-02-07 04:30:00	82	66	54	69
2018-02-07 04:30:00	82	66	54	69
2018-02-07 05:00:00	82	66	54	69
2018-02-07 05:00:00	82	66	54	69
2018-02-07 05:00:00	82	66	54	69
2018-02-07 05:00:00	82	66	54	69
2018-02-07 05:30:00	82	66	54	69
2018-02-07 05:30:00	82	66	54	69
2018-02-07 05:30:00	82	66	54	69
2018-02-07 05:30:00	82	66	54	69
2018-02-07 06:00:00	82	66	54	69
2018-02-07 06:00:00	82	66	54	69
2018-02-07 06:00:00	82	66	54	69
2018-02-07 06:00:00	82	66	54	69
2018-02-07 06:30:00	82	66	54	69
2018-02-07 06:30:00	82	66	54	69
2018-02-07 06:30:00	82	66	54	69
2018-02-07 06:30:00	82	66	54	69
2018-02-07 07:00:00	82	66	54	69
2018-02-07 07:00:00	82	66	54	69
2018-02-07 07:00:00	82	66	54	69
2018-02-07 07:00:00	82	66	54	69
2018-02-07 07:30:00	82	66	54	69
2018-02-07 07:30:00	82	66	54	69
2018-02-07 07:30:00	82	66	54	69
2018-02-07 07:30:00	82	66	54	69
2018-02-07 09:30:00	82	66	54	69
2018-02-07 09:30:00	82	66	54	69
2018-02-07 09:30:00	82	66	54	69
2018-02-07 09:30:00	82	66	54	69
2018-02-07 10:00:00	82	66	54	69
2018-02-07 10:00:00	82	66	54	69
2018-02-07 10:00:00	82	66	54	69
2018-02-07 10:00:00	82	66	54	69
2018-02-07 10:30:00	82	66	54	69
2018-02-07 10:30:00	82	66	54	69
2018-02-07 10:30:00	82	66	54	69
2018-02-07 10:30:00	82	66	54	69
2018-02-07 11:00:00	82	66	54	69
2018-02-07 11:00:00	82	66	54	69
2018-02-07 11:00:00	82	66	54	69
2018-02-07 11:00:00	82	66	54	69
2018-02-07 11:30:00	82	66	54	69
2018-02-07 11:30:00	82	66	54	69
2018-02-07 11:30:00	82	66	54	69
2018-02-07 11:30:00	82	66	54	69
2018-02-07 12:00:00	82	66	54	69
2018-02-07 12:00:00	82	66	54	69
2018-02-07 12:00:00	82	66	54	69
2018-02-07 12:00:00	82	66	54	69
2018-02-07 12:30:00	82	66	54	69
2018-02-07 12:30:00	82	66	54	69
2018-02-07 12:30:00	82	66	54	69
2018-02-07 12:30:00	82	66	54	69
2018-02-07 13:00:00	82	66	55	69
2018-02-07 13:00:00	82	66	55	69
2018-02-07 13:00:00	82	66	55	69
2018-02-07 13:00:00	82	66	55	69
2018-02-07 13:30:00	82	66	54	69
2018-02-07 13:30:00	82	66	54	69
2018-02-07 13:30:00	82	66	54	69
2018-02-07 13:30:00	82	66	54	69
2018-02-07 14:00:00	82	66	53	68
2018-02-07 14:00:00	82	66	53	68
2018-02-07 14:00:00	82	66	53	68
2018-02-07 14:00:00	82	66	53	68
2018-02-07 14:30:00	82	66	53	68
2018-02-07 14:30:00	82	66	53	68
2018-02-07 14:30:00	82	66	53	68
2018-02-07 14:30:00	82	66	53	68
2018-02-07 15:00:00	82	66	52	68
2018-02-07 15:00:00	82	66	52	68
2018-02-07 15:00:00	82	66	52	68
2018-02-07 15:00:00	82	66	52	68
2018-02-07 15:30:00	82	66	52	68
2018-02-07 15:30:00	82	66	52	68
2018-02-07 15:30:00	82	66	52	68
2018-02-07 15:30:00	82	66	52	68
2018-02-07 16:00:00	82	66	51	68
2018-02-07 16:00:00	82	66	51	68
2018-02-07 16:00:00	82	66	51	68
2018-02-07 16:00:00	82	66	51	68
2018-02-07 16:30:00	82	66	51	69
2018-02-07 16:30:00	82	66	51	69
2018-02-07 16:30:00	82	66	51	69
2018-02-07 16:30:00	82	66	51	69
2018-02-07 17:00:00	82	66	51	69
2018-02-07 17:00:00	82	66	51	69
2018-02-07 17:00:00	82	66	51	69
2018-02-07 17:00:00	82	66	51	69
2018-02-07 17:30:00	80	66	51	69
2018-02-07 17:30:00	80	66	51	69
2018-02-07 17:30:00	80	66	51	69
2018-02-07 17:30:00	80	66	51	69
2018-02-07 18:00:00	80	66	51	68
2018-02-07 18:00:00	80	66	51	68
2018-02-07 18:00:00	80	66	51	68
2018-02-07 18:00:00	80	66	51	68
2018-02-07 18:30:00	80	66	51	68
2018-02-07 18:30:00	80	66	51	68
2018-02-07 18:30:00	80	66	51	68
2018-02-07 18:30:00	80	66	51	68
2018-02-07 21:30:00	79	66	51	68
2018-02-07 21:30:00	79	66	51	68
2018-02-07 21:30:00	79	66	51	68
2018-02-07 21:30:00	79	66	51	68
2018-02-07 22:00:00	79	66	51	68
2018-02-07 22:00:00	79	66	51	68
2018-02-07 22:00:00	79	66	51	68
2018-02-07 22:00:00	79	66	51	68
2018-02-07 22:30:00	79	66	51	68
2018-02-07 22:30:00	79	66	51	68
2018-02-07 22:30:00	79	66	51	68
2018-02-07 22:30:00	79	66	51	68
2018-02-07 23:00:00	79	65	51	68
2018-02-07 23:00:00	79	65	51	68
2018-02-07 23:00:00	79	65	51	68
2018-02-07 23:00:00	79	65	51	68
2018-02-07 23:30:00	79	65	51	68
2018-02-07 23:30:00	79	65	51	68
2018-02-07 23:30:00	79	65	51	68
2018-02-07 23:30:00	79	65	51	68
2018-02-08 00:00:00	79	65	51	68
2018-02-08 00:00:00	79	65	51	68
2018-02-08 00:00:00	79	65	51	68
2018-02-08 00:00:00	79	65	51	68
2018-02-08 00:30:00	78	64	51	68
2018-02-08 00:30:00	78	64	51	68
2018-02-08 00:30:00	78	64	51	68
2018-02-08 00:30:00	78	64	51	68
2018-02-08 01:00:00	78	64	51	68
2018-02-08 01:00:00	78	64	51	68
2018-02-08 01:00:00	78	64	51	68
2018-02-08 01:00:00	78	64	51	68
2018-02-08 01:30:00	78	64	51	68
2018-02-08 01:30:00	78	64	51	68
2018-02-08 01:30:00	78	64	51	68
2018-02-08 01:30:00	78	64	51	68
2018-02-08 02:00:00	78	64	51	67
2018-02-08 02:00:00	78	64	51	67
2018-02-08 02:00:00	78	64	51	67
2018-02-08 02:00:00	78	64	51	67
2018-02-08 02:30:00	78	64	51	67
2018-02-08 02:30:00	78	64	51	67
2018-02-08 02:30:00	78	64	51	67
2018-02-08 02:30:00	78	64	51	67
2018-02-08 03:00:00	78	64	51	67
2018-02-08 03:00:00	78	64	51	67
2018-02-08 03:00:00	78	64	51	67
2018-02-08 03:00:00	78	64	51	67
2018-02-08 03:30:00	78	64	51	67
2018-02-08 03:30:00	78	64	51	67
2018-02-08 03:30:00	78	64	51	67
2018-02-08 03:30:00	78	64	51	67
2018-02-08 04:00:00	78	64	51	67
2018-02-08 04:00:00	78	64	51	67
2018-02-08 04:00:00	78	64	51	67
2018-02-08 04:00:00	78	64	51	67
2018-02-08 04:30:00	78	64	51	67
2018-02-08 04:30:00	78	64	51	67
2018-02-08 04:30:00	78	64	51	67
2018-02-08 04:30:00	78	64	51	67
2018-02-08 05:00:00	78	64	51	67
2018-02-08 05:00:00	78	64	51	67
2018-02-08 05:00:00	78	64	51	67
2018-02-08 05:00:00	78	64	51	67
2018-02-08 05:30:00	78	64	51	67
2018-02-08 05:30:00	78	64	51	67
2018-02-08 05:30:00	78	64	51	67
2018-02-08 05:30:00	78	64	51	67
2018-02-08 06:00:00	78	64	51	67
2018-02-08 06:00:00	78	64	51	67
2018-02-08 06:00:00	78	64	51	67
2018-02-08 06:00:00	78	64	51	67
2018-02-08 06:30:00	78	64	51	67
2018-02-08 06:30:00	78	64	51	67
2018-02-08 06:30:00	78	64	51	67
2018-02-08 06:30:00	78	64	51	67
2018-02-08 07:00:00	78	64	51	67
2018-02-08 07:00:00	78	64	51	67
2018-02-08 07:00:00	78	64	51	67
2018-02-08 07:00:00	78	64	51	67
2018-02-08 07:30:00	78	64	51	67
2018-02-08 07:30:00	78	64	51	67
2018-02-08 07:30:00	78	64	51	67
2018-02-08 07:30:00	78	64	51	67
2018-02-08 09:30:00	78	64	51	67
2018-02-08 09:30:00	78	64	51	67
2018-02-08 09:30:00	78	64	51	67
2018-02-08 09:30:00	78	64	51	67
2018-02-08 10:00:00	78	63	51	67
2018-02-08 10:00:00	78	63	51	67
2018-02-08 10:00:00	78	63	51	67
2018-02-08 10:00:00	78	63	51	67
2018-02-08 10:30:00	78	63	51	67
2018-02-08 10:30:00	78	63	51	67
2018-02-08 10:30:00	78	63	51	67
2018-02-08 10:30:00	78	63	51	67
2018-02-08 11:00:00	78	63	51	67
2018-02-08 11:00:00	78	63	51	67
2018-02-08 11:00:00	78	63	51	67
2018-02-08 11:00:00	78	63	51	67
2018-02-08 11:30:00	78	63	51	67
2018-02-08 11:30:00	78	63	51	67
2018-02-08 11:30:00	78	63	51	67
2018-02-08 11:30:00	78	63	51	67
2018-02-08 12:00:00	78	63	51	67
2018-02-08 12:00:00	78	63	51	67
2018-02-08 12:00:00	78	63	51	67
2018-02-08 12:00:00	78	63	51	67
2018-02-08 12:30:00	78	63	51	67
2018-02-08 12:30:00	78	63	51	67
2018-02-08 12:30:00	78	63	51	67
2018-02-08 12:30:00	78	63	51	67
2018-02-08 13:00:00	78	63	51	67
2018-02-08 13:00:00	78	63	51	67
2018-02-08 13:00:00	78	63	51	67
2018-02-08 13:00:00	78	63	51	67
2018-02-08 13:30:00	78	63	50	66
2018-02-08 13:30:00	78	63	50	66
2018-02-08 13:30:00	78	63	50	66
2018-02-08 13:30:00	78	63	50	66
2018-02-08 14:00:00	78	63	50	67
2018-02-08 14:00:00	78	63	50	67
2018-02-08 14:00:00	78	63	50	67
2018-02-08 14:00:00	78	63	50	67
2018-02-08 14:30:00	78	63	50	65
2018-02-08 14:30:00	78	63	50	65
2018-02-08 14:30:00	78	63	50	65
2018-02-08 14:30:00	78	63	50	65
2018-02-08 15:00:00	78	63	50	65
2018-02-08 15:00:00	78	63	50	65
2018-02-08 15:00:00	78	63	50	65
2018-02-08 15:00:00	78	63	50	65
2018-02-08 15:30:00	78	63	49	65
2018-02-08 15:30:00	78	63	49	65
2018-02-08 15:30:00	78	63	49	65
2018-02-08 15:30:00	78	63	49	65
2018-02-08 16:00:00	78	63	49	65
2018-02-08 16:00:00	78	63	49	65
2018-02-08 16:00:00	78	63	49	65
2018-02-08 16:00:00	78	63	49	65
2018-02-08 16:30:00	78	63	49	65
2018-02-08 16:30:00	78	63	49	65
2018-02-08 16:30:00	78	63	49	65
2018-02-08 16:30:00	78	63	49	65
2018-02-08 17:00:00	77	63	49	64
2018-02-08 17:00:00	77	63	49	64
2018-02-08 17:00:00	77	63	49	64
2018-02-08 17:00:00	77	63	49	64
2018-02-08 17:30:00	77	63	48	64
2018-02-08 17:30:00	77	63	48	64
2018-02-08 17:30:00	77	63	48	64
2018-02-08 17:30:00	77	63	48	64
2018-02-08 18:00:00	77	62	48	64
2018-02-08 18:00:00	77	62	48	64
2018-02-08 18:00:00	77	62	48	64
2018-02-08 18:00:00	77	62	48	64
2018-02-08 18:30:00	77	62	47	63
2018-02-08 18:30:00	77	62	47	63
2018-02-08 18:30:00	77	62	47	63
2018-02-08 18:30:00	77	62	47	63
2018-02-08 19:00:00	77	62	47	63
2018-02-08 19:00:00	77	62	47	63
2018-02-08 19:00:00	77	62	47	63
2018-02-08 19:00:00	77	62	47	63
2018-02-08 19:30:00	77	62	47	63
2018-02-08 19:30:00	77	62	47	63
2018-02-08 19:30:00	77	62	47	63
2018-02-08 19:30:00	77	62	47	63
2018-02-08 20:00:00	77	62	47	63
2018-02-08 20:00:00	77	62	47	63
2018-02-08 20:00:00	77	62	47	63
2018-02-08 20:00:00	77	62	47	63
2018-02-08 20:30:00	77	62	47	63
2018-02-08 20:30:00	77	62	47	63
2018-02-08 20:30:00	77	62	47	63
2018-02-08 20:30:00	77	62	47	63
2018-02-08 21:00:00	77	62	47	63
2018-02-08 21:00:00	77	62	47	63
2018-02-08 21:00:00	77	62	47	63
2018-02-08 21:00:00	77	62	47	63
2018-02-08 21:30:00	77	62	47	63
2018-02-08 21:30:00	77	62	47	63
2018-02-08 21:30:00	77	62	47	63
2018-02-08 21:30:00	77	62	47	63
2018-02-08 22:00:00	76	62	47	63
2018-02-08 22:00:00	76	62	47	63
2018-02-08 22:00:00	76	62	47	63
2018-02-08 22:00:00	76	62	47	63
2018-02-08 22:30:00	76	62	47	63
2018-02-08 22:30:00	76	62	47	63
2018-02-08 22:30:00	76	62	47	63
2018-02-08 22:30:00	76	62	47	63
2018-02-08 23:00:00	76	62	47	63
2018-02-08 23:00:00	76	62	47	63
2018-02-08 23:00:00	76	62	47	63
2018-02-08 23:00:00	76	62	47	63
2018-02-08 23:30:00	76	62	47	63
2018-02-08 23:30:00	76	62	47	63
2018-02-08 23:30:00	76	62	47	63
2018-02-08 23:30:00	76	62	47	63
2018-02-09 00:00:00	76	62	47	63
2018-02-09 00:00:00	76	62	47	63
2018-02-09 00:00:00	76	62	47	63
2018-02-09 00:00:00	76	62	47	63
2018-02-09 00:30:00	76	62	47	63
2018-02-09 00:30:00	76	62	47	63
2018-02-09 00:30:00	76	62	47	63
2018-02-09 00:30:00	76	62	47	63
2018-02-09 01:00:00	76	62	47	64
2018-02-09 01:00:00	76	62	47	64
2018-02-09 01:00:00	76	62	47	64
2018-02-09 01:00:00	76	62	47	64
2018-02-09 01:30:00	76	62	47	64
2018-02-09 01:30:00	76	62	47	64
2018-02-09 01:30:00	76	62	47	64
2018-02-09 01:30:00	76	62	47	64
2018-02-09 02:00:00	75	62	47	64
2018-02-09 02:00:00	75	62	47	64
2018-02-09 02:00:00	75	62	47	64
2018-02-09 02:00:00	75	62	47	64
2018-02-09 02:30:00	75	62	47	63
2018-02-09 02:30:00	75	62	47	63
2018-02-09 02:30:00	75	62	47	63
2018-02-09 02:30:00	75	62	47	63
2018-02-09 03:00:00	75	62	47	63
2018-02-09 03:00:00	75	62	47	63
2018-02-09 03:00:00	75	62	47	63
2018-02-09 03:00:00	75	62	47	63
2018-02-09 03:30:00	75	62	47	63
2018-02-09 03:30:00	75	62	47	63
2018-02-09 03:30:00	75	62	47	63
2018-02-09 03:30:00	75	62	47	63
2018-02-09 04:00:00	75	62	47	63
2018-02-09 04:00:00	75	62	47	63
2018-02-09 04:00:00	75	62	47	63
2018-02-09 04:00:00	75	62	47	63
2018-02-09 04:30:00	74	62	47	63
2018-02-09 04:30:00	74	62	47	63
2018-02-09 04:30:00	74	62	47	63
2018-02-09 04:30:00	74	62	47	63
2018-02-09 05:00:00	74	62	47	63
2018-02-09 05:00:00	74	62	47	63
2018-02-09 05:00:00	74	62	47	63
2018-02-09 05:00:00	74	62	47	63
2018-02-09 05:30:00	74	62	47	63
2018-02-09 05:30:00	74	62	47	63
2018-02-09 05:30:00	74	62	47	63
2018-02-09 05:30:00	74	62	47	63
2018-02-09 06:00:00	74	62	47	63
2018-02-09 06:00:00	74	62	47	63
2018-02-09 06:00:00	74	62	47	63
2018-02-09 06:00:00	74	62	47	63
2018-02-09 06:30:00	74	62	47	63
2018-02-09 06:30:00	74	62	47	63
2018-02-09 06:30:00	74	62	47	63
2018-02-09 06:30:00	74	62	47	63
2018-02-09 07:00:00	74	62	47	63
2018-02-09 07:00:00	74	62	47	63
2018-02-09 07:00:00	74	62	47	63
2018-02-09 07:00:00	74	62	47	63
2018-02-09 07:30:00	74	62	47	63
2018-02-09 07:30:00	74	62	47	63
2018-02-09 07:30:00	74	62	47	63
2018-02-09 07:30:00	74	62	47	63
2018-02-09 09:30:00	74	62	47	63
2018-02-09 09:30:00	74	62	47	63
2018-02-09 09:30:00	74	62	47	63
2018-02-09 09:30:00	74	62	47	63
2018-02-09 10:00:00	74	62	47	63
2018-02-09 10:00:00	74	62	47	63
2018-02-09 10:00:00	74	62	47	63
2018-02-09 10:00:00	74	62	47	63
2018-02-09 10:30:00	74	62	47	63
2018-02-09 10:30:00	74	62	47	63
2018-02-09 10:30:00	74	62	47	63
2018-02-09 10:30:00	74	62	47	63
2018-02-09 11:00:00	74	61	47	64
2018-02-09 11:00:00	74	61	47	64
2018-02-09 11:00:00	74	61	47	64
2018-02-09 11:00:00	74	61	47	64
2018-02-09 11:30:00	74	61	47	64
2018-02-09 11:30:00	74	61	47	64
2018-02-09 11:30:00	74	61	47	64
2018-02-09 11:30:00	74	61	47	64
2018-02-09 12:00:00	74	60	47	64
2018-02-09 12:00:00	74	60	47	64
2018-02-09 12:00:00	74	60	47	64
2018-02-09 12:00:00	74	60	47	64
2018-02-09 12:30:00	74	60	47	63
2018-02-09 12:30:00	74	60	47	63
2018-02-09 12:30:00	74	60	47	63
2018-02-09 12:30:00	74	60	47	63
2018-02-09 13:00:00	74	60	47	63
2018-02-09 13:00:00	74	60	47	63
2018-02-09 13:00:00	74	60	47	63
2018-02-09 13:00:00	74	60	47	63
2018-02-09 13:30:00	74	59	47	62
2018-02-09 13:30:00	74	59	47	62
2018-02-09 13:30:00	74	59	47	62
2018-02-09 13:30:00	74	59	47	62
2018-02-09 14:00:00	74	59	47	62
2018-02-09 14:00:00	74	59	47	62
2018-02-09 14:00:00	74	59	47	62
